,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,tunnel,ref,access,service,bridge,width
10765,45109699,False,Rue des Prés Communs - Gemenebeemdenstraat,tertiary,30,36.047,"LINESTRING (4.3846281 50.8890378, 4.3845618 50.8893183, 4.3845415 50.8893568)",,,,,,,,
10766,864265389,False,,service,,54.24,"LINESTRING (4.3846281 50.8890378, 4.3847519 50.8890495, 4.3853082 50.889102, 4.3853832 50.889128)",,,,,,,,
10767,864265390,False,,service,,55.087,"LINESTRING (4.3854451 50.8889408, 4.3851636 50.8889133, 4.3847941 50.8888772, 4.384669 50.888865)",,,,,,,,
10768,45109699,False,Rue des Prés Communs - Gemenebeemdenstraat,tertiary,30,23.081,"LINESTRING (4.384669 50.888865, 4.3846912 50.8887712, 4.3847045 50.8887151, 4.3847176 50.8886597)",,,,,,,,
10769,45109699,False,Rue des Prés Communs - Gemenebeemdenstraat,tertiary,30,19.428,"LINESTRING (4.384669 50.888865, 4.3846669 50.8888737, 4.3846281 50.8890378)",,,,,,,,
10770,864265390,False,,service,,55.087,"LINESTRING (4.384669 50.888865, 4.3847941 50.8888772, 4.3851636 50.8889133, 4.3854451 50.8889408)",,,,,,,,
10771,864265389,False,,service,,54.24,"LINESTRING (4.3853832 50.889128, 4.3853082 50.889102, 4.3847519 50.8890495, 4.3846281 50.8890378)",,,,,,,,
10772,864265391,False,,service,,54.86,"LINESTRING (4.3854911 50.8887326, 4.384827 50.88867, 4.3847176 50.8886597)",,,,,,,,
10773,"[1011823072, 45109699]",False,Rue des Prés Communs - Gemenebeemdenstraat,tertiary,30,74.487,"LINESTRING (4.3847176 50.8886597, 4.3848226 50.8882158, 4.3848357 50.8881794, 4.3848563 50.8881436, 4.3848815 50.8881083, 4.3849657 50.8880155)",,,,,,,,
10774,45109699,False,Rue des Prés Communs - Gemenebeemdenstraat,tertiary,30,23.081,"LINESTRING (4.3847176 50.8886597, 4.3847045 50.8887151, 4.3846912 50.8887712, 4.384669 50.888865)",,,,,,,,
10775,864265391,False,,service,,54.86,"LINESTRING (4.3847176 50.8886597, 4.384827 50.88867, 4.3854911 50.8887326)",,,,,,,,
10776,45267303,False,Place Saint-Nicolas - Sint-Nikolaasplein,living_street,20,11.856,"LINESTRING (4.3849825 50.893667, 4.3850241 50.893637, 4.3850905 50.893585)",,,,,,,,
10777,45267303,False,Place Saint-Nicolas - Sint-Nikolaasplein,living_street,20,60.826,"LINESTRING (4.3849825 50.893667, 4.3849599 50.8936831, 4.384915 50.8937105, 4.3848236 50.893764, 4.3847859 50.8937884, 4.3847516 50.8938143, 4.3845013 50.894086, 4.3844763 50.8941059)",,,,,,,,
10778,864741026,False,,service,,114.679,"LINESTRING (4.3849825 50.893667, 4.3850487 50.8936915, 4.3850832 50.8937042, 4.3851786 50.8937469, 4.3852414 50.8937857, 4.3853319 50.8938413, 4.385344 50.8938718, 4.3853428 50.8939076, 4.3853307 50.8939335, 4.3853138 50.893954, 4.3852945 50.8939784, 4.3852872 50.8940013, 4.3852885 50.8940203, 4.3853042 50.8940454, 4.3853247 50.8940637, 4.385606 50.8942602, 4.3856326 50.8942869, 4.3856338 50.8943105, 4.3856193 50.8943318, 4.3855843 50.8943455, 4.3855034 50.894376, 4.385478 50.894392, 4.3854539 50.8944202, 4.3854418 50.8944484)",,,,,,,,
10779,864741026,False,,service,,114.679,"LINESTRING (4.3854418 50.8944484, 4.3854539 50.8944202, 4.385478 50.894392, 4.3855034 50.894376, 4.3855843 50.8943455, 4.3856193 50.8943318, 4.3856338 50.8943105, 4.3856326 50.8942869, 4.385606 50.8942602, 4.3853247 50.8940637, 4.3853042 50.8940454, 4.3852885 50.8940203, 4.3852872 50.8940013, 4.3852945 50.8939784, 4.3853138 50.893954, 4.3853307 50.8939335, 4.3853428 50.8939076, 4.385344 50.8938718, 4.3853319 50.8938413, 4.3852414 50.8937857, 4.3851786 50.8937469, 4.3850832 50.8937042, 4.3850487 50.8936915, 4.3849825 50.893667)",,,,,,,,
10780,438864156,True,Allée Verte - Groendreef,unclassified,30,26.599,"LINESTRING (4.3599378 50.8707933, 4.3599566 50.8708198, 4.3600707 50.8709706, 4.3600765 50.8710135)",,,,,,,,
10781,"[864938473, 438864167]",False,,cycleway,,264.832,"LINESTRING (4.3599378 50.8707933, 4.3599117 50.8708001, 4.3598775 50.8708045, 4.3597812 50.8706912, 4.3585903 50.8692118, 4.3581954 50.8687171)",,,,,,,,
10782,"[865015416, 865115168, 865103331]",False,Rue des Faînes - Beukenootjesstraat,residential,30,131.307,"LINESTRING (4.392972 50.8944606, 4.3930535 50.8944918, 4.3930991 50.8945105, 4.3933062 50.8946026, 4.393422 50.8946612, 4.3935415 50.8947245, 4.3937005 50.8948145, 4.3938384 50.8948963, 4.3942411 50.8951626, 4.394251 50.8951691, 4.3942919 50.8951963, 4.394306 50.8952087, 4.3943187 50.8952234, 4.3943292 50.8952389, 4.3943383 50.8952549)",,,,,,,,
10783,"[865103330, 865103331, 865015418]",False,Rue des Faînes - Beukenootjesstraat,residential,30,147.581,"LINESTRING (4.392972 50.8944606, 4.3928602 50.8944193, 4.3928121 50.8944028, 4.3912776 50.8938756, 4.3912302 50.893859, 4.3911266 50.893823)",,,,,,,,
10784,"[865103332, 8072573]",False,Rue du Muguet - Meibloemstraat,residential,30,112.803,"LINESTRING (4.392972 50.8944606, 4.392877 50.8945319, 4.3928424 50.8945572, 4.3920229 50.8951556, 4.3919212 50.8952286)",,,,,,,,
10785,865414127,False,,service,,67.13,"LINESTRING (4.3870026 50.8993428, 4.3876711 50.8997749)",,,,,,,,
10786,45737585,True,Rue du Wimpelberg - Wimpelbergstraat,residential,30,142.656,"LINESTRING (4.3870026 50.8993428, 4.3869261 50.8993733, 4.3867813 50.8994336, 4.3866076 50.8995104, 4.3860396 50.8997809, 4.3858994 50.8998474, 4.3857519 50.8999138, 4.3854569 50.9000514, 4.3853628 50.9001011)",,,,,,,,
10787,865414127,False,,service,,67.13,"LINESTRING (4.3876711 50.8997749, 4.3870026 50.8993428)",,,,,,,,
10788,866183669,False,,service,,13.816,"LINESTRING (4.3658599 50.8924141, 4.3657763 50.8923016)",,,,,no,,,
10789,252970955,True,Avenue des Croix du Feu - Vuurkruisenlaan,primary,50,209.074,"LINESTRING (4.3658599 50.8924141, 4.3651162 50.8926551, 4.3640342 50.8930095, 4.3638524 50.8930812, 4.3636266 50.8931793, 4.3634569 50.8932664, 4.3634293 50.8932806, 4.3632818 50.8933485)",2,,,R21,,,,
10790,866183669,False,,service,,13.816,"LINESTRING (4.3657763 50.8923016, 4.3658599 50.8924141)",,,,,no,,,
10791,13768492,True,Rue Van Helmont - Van Helmontstraat,residential,30,75.709,"LINESTRING (4.3468919 50.8443347, 4.3463048 50.8437636)",,,,,,,,
10792,"[867125844, 867125846]",False,,service,,29.121,"LINESTRING (4.3468919 50.8443347, 4.3468509 50.8443519, 4.3466249 50.8444467, 4.3465464 50.8444796)",,,yes,,,parking_aisle,,
10793,"[867125844, 867125846]",False,,service,,29.121,"LINESTRING (4.3465464 50.8444796, 4.3466249 50.8444467, 4.3468509 50.8443519, 4.3468919 50.8443347)",,,yes,,,parking_aisle,,
10794,867125848,False,,service,,38.15599999999999,"LINESTRING (4.3465464 50.8444796, 4.3465298 50.8444637, 4.3464728 50.8444393, 4.3464053 50.8444306, 4.3463377 50.8444388, 4.3462802 50.8444627, 4.3462416 50.8444987, 4.3462278 50.8445413, 4.3462408 50.844584, 4.346258 50.8446005)",,,yes,,,parking_aisle,,
10795,867125848,False,,service,,39.197,"LINESTRING (4.3465464 50.8444796, 4.3465677 50.8445, 4.3465807 50.8445427, 4.3465669 50.8445853, 4.3465283 50.8446213, 4.3464708 50.8446452, 4.3464032 50.8446534, 4.3463357 50.8446447, 4.3462787 50.8446203, 4.346258 50.8446005)",,,yes,,,parking_aisle,,
10796,"[867125845, 867125847]",False,,service,,28.593,"LINESTRING (4.346258 50.8446005, 4.3460676 50.8446804, 4.3459188 50.8447428)",,,yes,,,parking_aisle,,
10797,867125848,False,,service,,39.197,"LINESTRING (4.346258 50.8446005, 4.3462787 50.8446203, 4.3463357 50.8446447, 4.3464032 50.8446534, 4.3464708 50.8446452, 4.3465283 50.8446213, 4.3465669 50.8445853, 4.3465807 50.8445427, 4.3465677 50.8445, 4.3465464 50.8444796)",,,yes,,,parking_aisle,,
10798,867125848,False,,service,,38.156,"LINESTRING (4.346258 50.8446005, 4.3462408 50.844584, 4.3462278 50.8445413, 4.3462416 50.8444987, 4.3462802 50.8444627, 4.3463377 50.8444388, 4.3464053 50.8444306, 4.3464728 50.8444393, 4.3465298 50.8444637, 4.3465464 50.8444796)",,,yes,,,parking_aisle,,
10799,"[867125845, 867125847]",False,,service,,28.593,"LINESTRING (4.3459188 50.8447428, 4.3460676 50.8446804, 4.346258 50.8446005)",,,yes,,,parking_aisle,,
10800,"[404771016, 927669313, 554502918]",False,Boulevard Maurice Lemonnier - Maurice Lemonnierlaan,tertiary,30,66.82600000000001,"LINESTRING (4.3459188 50.8447428, 4.3457912 50.8446211, 4.3456125 50.8444561, 4.3453844 50.8442455)","['3', '2']",,,,,,,
10801,"[3517864, 927669313]",False,Boulevard Maurice Lemonnier - Maurice Lemonnierlaan,tertiary,30,46.587,"LINESTRING (4.3459188 50.8447428, 4.3461278 50.8449421, 4.3461658 50.8449783, 4.3462016 50.8450124, 4.3462174 50.8450275, 4.3462754 50.8450958)",3,,,,,,,
10802,29022511,False,,service,,52.606,"LINESTRING (4.3917971 50.9079552, 4.3917982 50.9074821)",,,,,,,,
10803,29022511,False,,service,,29.2,"LINESTRING (4.3917971 50.9079552, 4.3917971 50.9082178)",,,,,,,,
10804,"[867850245, 867850246, 867850247, 867850248, 867850249]",True,,service,,123.559,"LINESTRING (4.3917971 50.9079552, 4.3918405 50.9079052, 4.3918881 50.9078602, 4.3919173 50.9078319, 4.3919466 50.9078, 4.3919679 50.9077589, 4.3919825 50.9077171, 4.3919859 50.9076752, 4.3919836 50.9074821, 4.3919837 50.9074466, 4.3919837 50.9073782, 4.3919836 50.9073086, 4.3919803 50.9071615, 4.3919724 50.907126, 4.3919612 50.9070899, 4.3919387 50.9070537, 4.3919027 50.9070126, 4.3918578 50.9069715, 4.3918297 50.9069453, 4.3918083 50.9069248, 4.3917936 50.9069035)",,,building_passage,,,,,
10805,250797188,False,,service,,25.419,"LINESTRING (4.3917936 50.9069035, 4.3917919 50.9066749)",,,,,,,,
10806,250797188,False,,service,,60.546,"LINESTRING (4.3917936 50.9069035, 4.3917976 50.9074302, 4.3917977 50.907448)",,,,,,,,
10807,29022511,False,,service,,52.606,"LINESTRING (4.3917982 50.9074821, 4.3917971 50.9079552)",,,,,,,,
10808,867852338,True,,service,,3.792,"LINESTRING (4.3917982 50.9074821, 4.3917977 50.907448)",,,building_passage,,,,,
10809,867855576,False,,service,,31.926,"LINESTRING (4.392245 50.9063608, 4.3919517 50.9063611, 4.3918967 50.9063612, 4.3917897 50.9063613)",,,,,,,,
10810,250797188,False,,service,,34.871,"LINESTRING (4.3917897 50.9063613, 4.3917919 50.9066749)",,,,,,,,
10811,250797188,False,,service,,50.831,"LINESTRING (4.3917897 50.9063613, 4.3917876 50.9060747, 4.391783 50.9059042)",,,,,,,,
10812,867855576,False,,service,,31.926,"LINESTRING (4.3917897 50.9063613, 4.3918967 50.9063612, 4.3919517 50.9063611, 4.392245 50.9063608)",,,,,,,,
10813,30342919,True,Avenue des Croix du Feu - Vuurkruisenlaan,secondary,50,33.1,"LINESTRING (4.3782743 50.8847575, 4.3784517 50.8850131, 4.3784537 50.8850317)",,,,,,,,
10814,150322068,False,,cycleway,,39.883,"LINESTRING (4.3783364 50.88465, 4.3781926 50.88445, 4.3780788 50.8843309)",,,,,,,,
10815,150322068,False,,cycleway,,56.39100000000001,"LINESTRING (4.3783364 50.88465, 4.3783807 50.8847116, 4.3783941 50.8847866, 4.378409 50.8848255, 4.3785358 50.8849842, 4.3786439 50.8851136)",,,,,,,,
10816,868437664,True,,service,,12.771,"LINESTRING (4.3783364 50.88465, 4.3783253 50.8846799, 4.3783029 50.8847203, 4.3782743 50.8847575)",,,,,,,,
10817,150322068,False,,cycleway,,24.754,"LINESTRING (4.3780788 50.8843309, 4.3780223 50.8842718, 4.3778638 50.8841552)",,,,,,,,
10818,150322068,False,,cycleway,,39.883,"LINESTRING (4.3780788 50.8843309, 4.3781926 50.88445, 4.3783364 50.88465)",,,,,,,,
10819,"[868437664, 868437665, 868437663]",True,,service,,47.158,"LINESTRING (4.3780788 50.8843309, 4.3781632 50.884353, 4.3782372 50.884374, 4.3782771 50.8843908, 4.3783104 50.8844097, 4.3783454 50.8844504, 4.378391 50.8845093, 4.3783728 50.8845524, 4.378352 50.8846054, 4.3783364 50.88465)",,,,,,,,
10820,29022511,False,,service,,29.2,"LINESTRING (4.3917971 50.9082178, 4.3917971 50.9079552)",,,,,,,,
10821,29022511,False,,service,,26.188,"LINESTRING (4.3917971 50.9082178, 4.3917971 50.908308, 4.3917946 50.9084533)",,,,,,,,
10822,868674228,False,,service,,51.269,"LINESTRING (4.3917971 50.9082178, 4.391728 50.908218, 4.3910659 50.9082199)",,,,,,,,
10823,868674228,False,,service,,51.269,"LINESTRING (4.3910659 50.9082199, 4.391728 50.908218, 4.3917971 50.9082178)",,,,,,,,
10824,29022496,False,,service,,242.312,"LINESTRING (4.3931259 50.9073299, 4.3932745 50.9073308, 4.3932905 50.9073337, 4.393304 50.9073399, 4.393313 50.9073479, 4.393317 50.9073581, 4.3933183 50.9073829, 4.3933176 50.9074228, 4.3933209 50.9074331, 4.3933296 50.9074421, 4.3933464 50.9074495, 4.39336 50.9074557, 4.393369 50.9074637, 4.3933725 50.9074793, 4.3933683 50.9083348, 4.3933638 50.9083551, 4.3933512 50.9083762, 4.3933297 50.9083983, 4.3933002 50.9084195, 4.3932663 50.9084334, 4.3932297 50.9084448, 4.3931891 50.9084494, 4.3931498 50.9084506, 4.3930309 50.9084508, 4.3917946 50.9084533)",,,,,,,,
10825,374293757,False,,service,,262.1870000000001,"LINESTRING (4.389984 50.9068525, 4.3899832 50.9060323, 4.3899777 50.9060206, 4.3899663 50.9060108, 4.3899514 50.9060043, 4.3899112 50.9059947, 4.3898945 50.9059885, 4.3898828 50.9059798, 4.389876 50.9059692, 4.3898749 50.9059578, 4.3898767 50.9058267, 4.3898813 50.9058157, 4.3898912 50.9058061, 4.3899053 50.905799, 4.3899223 50.9057951, 4.3907331 50.905797, 4.3907504 50.9058002, 4.3907653 50.9058067, 4.3907767 50.9058166, 4.3907822 50.9058283, 4.3907806 50.9058756, 4.3907873 50.9058862, 4.3907991 50.9058949, 4.3908157 50.9059011, 4.3908346 50.9059032, 4.3912678 50.9059057, 4.391636 50.9059078, 4.391731 50.9059083, 4.3917637 50.905908, 4.3917745 50.9059062, 4.391783 50.9059042)",,,,,,,,
10826,816539215,False,,service,,251.372,"LINESTRING (4.3863391 50.8895398, 4.3862226 50.8896236, 4.3862157 50.8896314, 4.3862129 50.8896409, 4.3862153 50.8896504, 4.3862227 50.8896588, 4.3873606 50.8905403, 4.3873883 50.8905607, 4.3874249 50.8905745, 4.3874665 50.8905803, 4.3875089 50.8905775, 4.3875476 50.8905663, 4.3876022 50.8905371, 4.3883572 50.8900775, 4.3884718 50.8900109, 4.388509 50.8899851)",,,,,,,,
10827,340593749,False,Avenue Antoon van Oss - Antoon van Osslaan,unclassified,30,69.276,"LINESTRING (4.4070439 50.909768, 4.4070116 50.909776, 4.4063549 50.9099763, 4.4061534 50.9100378)",,,,,,,,
10828,45266838,False,Rue des Prés Communs - Gemenebeemdenstraat,tertiary,30,72.649,"LINESTRING (4.3837648 50.890047, 4.3838498 50.889976, 4.3843445 50.8895626, 4.3843885 50.8895254)",,,,,,,,
10829,45266838,False,Rue des Prés Communs - Gemenebeemdenstraat,tertiary,30,86.359,"LINESTRING (4.3837648 50.890047, 4.3837045 50.8900974, 4.3830798 50.8906192, 4.3830647 50.8906357, 4.383026 50.8906681)",,,,,,,,
10830,258633451,False,,track,,202.737,"LINESTRING (4.3837648 50.890047, 4.3838362 50.8900761, 4.3840325 50.8901702, 4.3842376 50.8902771, 4.3846143 50.8904695, 4.3848798 50.8906113, 4.3851377 50.8907349, 4.3853774 50.8908652, 4.3855302 50.8909557, 4.3857367 50.8911036, 4.385863 50.8912018, 4.3859243 50.8912495)",,,,,,,,
10831,870538136,False,Avenue Franklin Roosevelt - Franklin Rooseveltlaan,cycleway,,5.82,"LINESTRING (4.3839968 50.8085033, 4.3840712 50.8085263)",,,,,,,,
10832,746182885,True,,cycleway,,167.423,"LINESTRING (4.3839968 50.8085033, 4.3844015 50.8079749, 4.384916 50.8072258, 4.3849761 50.8071311)",,,,,,,,
10833,746182885,True,,cycleway,,142.057,"LINESTRING (4.3849761 50.8071311, 4.3854835 50.8062966, 4.3856773 50.8059924, 4.3856808 50.8059368)",,,,,,,,
10834,870538137,False,Avenue des Scarabées - Keverslaan,cycleway,,7.964,"LINESTRING (4.3849761 50.8071311, 4.3850179 50.8071391, 4.3850769 50.8071157)",,,,,,,,
10835,870538138,False,Avenue Franklin Roosevelt - Franklin Rooseveltlaan,cycleway,,5.726,"LINESTRING (4.390174 50.8007867, 4.3902409 50.8008161)",,,,,,,,
10836,746182883,True,,cycleway,,240.123,"LINESTRING (4.390174 50.8007867, 4.3907463 50.8002789, 4.3911616 50.7999341, 4.3916072 50.7995898, 4.3918737 50.7993921, 4.3922818 50.7990888)",,,,,,,,
10837,746182886,True,,cycleway,,160.425,"LINESTRING (4.3815532 50.8106937, 4.38157 50.8106842, 4.3819677 50.8104303, 4.3824671 50.8100728, 4.3827478 50.8098428, 4.3829597 50.8096648, 4.3829732 50.8096281, 4.3829934 50.8095865)",,,,,,,,
10838,870538139,False,,cycleway,,5.78,"LINESTRING (4.3815532 50.8106937, 4.3815761 50.810729, 4.3815844 50.8107418)",,,,,,,,
10839,521625516,False,,pedestrian,,5.46,"LINESTRING (4.3475781 50.8528621, 4.3475142 50.8528901)",,,,,,,,
10840,521625543,False,,pedestrian,,16.171,"LINESTRING (4.3475781 50.8528621, 4.3474567 50.8527385)",,,,,,,,
10841,521625516,False,,pedestrian,,5.476,"LINESTRING (4.3475781 50.8528621, 4.3476116 50.8528702, 4.3476509 50.8528798)",,,,,,,,
10842,70908880,False,Rue de Woelmont - Woelmontstraat,service,,166.688,"LINESTRING (4.4053648 50.9117062, 4.4053047 50.9116937, 4.4048632 50.9115962, 4.4047683 50.9115755, 4.4046708 50.9115524, 4.4044272 50.9114896, 4.4035151 50.9112655, 4.4034586 50.911245, 4.4034167 50.9112259, 4.4033574 50.9111841, 4.403351 50.9111794, 4.4032311 50.9110913)",,,,,,,,
10843,340593752,True,Avenue De Béjar - De Béjarlaan,unclassified,30,96.326,"LINESTRING (4.4042805 50.910408, 4.4033502 50.9106661, 4.403304 50.9106789, 4.4031661 50.9107172, 4.4031435 50.9107235, 4.4030229 50.9107568)",,,,,,,,
10844,872264629,False,,service,,162.743,"LINESTRING (4.4042805 50.910408, 4.4042562 50.9103774, 4.4042342 50.91035, 4.4035097 50.9094409, 4.403501 50.9094216, 4.403495 50.9093941, 4.4034958 50.9093665, 4.4035088 50.9093407, 4.4035284 50.909315, 4.4035606 50.909291, 4.4037449 50.9092252, 4.4038145 50.9092004, 4.4038625 50.9091832)",,,,,no,,,
10845,"[340593753, 871675765, 871675766, 871675759]",True,Avenue Antoon van Oss - Antoon van Osslaan,unclassified,30,414.0890000000001,"LINESTRING (4.4038625 50.9091832, 4.4034222 50.9086338, 4.4029192 50.9080145, 4.4028963 50.9079864, 4.4028514 50.9079312, 4.4028168 50.9078886, 4.4026386 50.9076696, 4.4024561 50.9074453, 4.4022962 50.9072487, 4.4022112 50.9071442, 4.4021736 50.9070909, 4.4021471 50.9070355, 4.4021279 50.9069824, 4.402119 50.9069293, 4.4021142 50.906894, 4.4021166 50.9068563, 4.402122 50.9068304, 4.4021348 50.9068044, 4.402152 50.9067725, 4.4021791 50.9067363, 4.4022155 50.9066863, 4.4022485 50.9066419, 4.4022709 50.9066109, 4.4022821 50.9065966, 4.4023296 50.9065399, 4.4026236 50.9062036, 4.402634 50.9061874, 4.4026576 50.9061504, 4.4026804 50.9061171, 4.4027118 50.9060804, 4.4027304 50.9060587, 4.4027425 50.9060403, 4.402751 50.9060236, 4.4027542 50.9060032, 4.4027527 50.9059827, 4.4027421 50.9059487, 4.4027289 50.9059173, 4.4027032 50.9058651, 4.4026793 50.9058198)",,,,,,,,
10846,872264629,False,,service,,162.743,"LINESTRING (4.4038625 50.9091832, 4.4038145 50.9092004, 4.4037449 50.9092252, 4.4035606 50.909291, 4.4035284 50.909315, 4.4035088 50.9093407, 4.4034958 50.9093665, 4.403495 50.9093941, 4.403501 50.9094216, 4.4035097 50.9094409, 4.4042342 50.91035, 4.4042562 50.9103774, 4.4042805 50.910408)",,,,,no,,,
10847,872264630,False,,service,,45.98100000000001,"LINESTRING (4.4031676 50.9098579, 4.4027207 50.9099753, 4.4026898 50.9099834, 4.4025622 50.9100169)",,,,,no,,,
10848,90579192,False,Avenue De Béjar - De Béjarlaan,unclassified,30,88.387,"LINESTRING (4.4025622 50.9100169, 4.4030229 50.9107568)",,,,,,,,
10849,90579192,False,Avenue De Béjar - De Béjarlaan,unclassified,30,264.306,"LINESTRING (4.4025622 50.9100169, 4.402543 50.909986, 4.4017615 50.9087307, 4.4016405 50.9085362, 4.4011848 50.9078043)",,,,,,,,
10850,872264630,False,,service,,45.981,"LINESTRING (4.4025622 50.9100169, 4.4026898 50.9099834, 4.4027207 50.9099753, 4.4031676 50.9098579)",,,,,no,,,
10851,872710349,False,,service,,28.536,"LINESTRING (4.3980459 50.9077335, 4.3980498 50.9078642, 4.3980527 50.9078977, 4.398058 50.9079272, 4.398068 50.9079589, 4.3980799 50.9079883)",,,,,,,,
10852,29020695,False,Avenue Antoon van Oss - Antoon van Osslaan,unclassified,30,17.424,"LINESTRING (4.402554 50.905687, 4.4026014 50.9057154, 4.402629 50.9057478, 4.4026553 50.905785, 4.4026793 50.9058198)",,,,,,,,
10853,777871443,True,,secondary,50,8.889,"LINESTRING (4.402554 50.905687, 4.4024921 50.9056958, 4.4024299 50.9056883)",,roundabout,,,,,,
10854,896620757,True,Rue de Ransbeek - Ransbeekstraat,tertiary,50,26.259,"LINESTRING (4.4023436 50.9055673, 4.4022296 50.9054823, 4.4021155 50.9053803)",,,,,,,,
10855,896620758,True,,secondary,50,8.982,"LINESTRING (4.4023436 50.9055673, 4.4023764 50.9055326, 4.4024287 50.9055093)",,roundabout,,,,,,
10856,874917124,False,,path,,13.475,"LINESTRING (4.3552085 50.8786245, 4.3552257 50.8786069, 4.3553846 50.8785999)",,,,,,,,
10857,520390417,False,,path,,18.934,"LINESTRING (4.3553846 50.8785999, 4.3553801 50.8785382, 4.3554505 50.8784392)",,,,,,,,
10858,520390417,False,,path,,94.757,"LINESTRING (4.3553846 50.8785999, 4.3553895 50.8786657, 4.3551151 50.8790946, 4.3552322 50.8793596, 4.3552919 50.8793904)",,,,,,,,
10859,874917124,False,,path,,13.475,"LINESTRING (4.3553846 50.8785999, 4.3552257 50.8786069, 4.3552085 50.8786245)",,,,,,,,
10860,29020805,False,,service,,38.547,"LINESTRING (4.3893952 50.8966452, 4.3897763 50.896895)",,,,,,,,
10861,875546149,False,,service,,38.063,"LINESTRING (4.3893952 50.8966452, 4.389016 50.8968901)",,,,,,,,
10862,875546149,False,,service,,125.737,"LINESTRING (4.3893952 50.8966452, 4.3900052 50.8962512, 4.3905491 50.8958845, 4.3905696 50.8958666, 4.3905888 50.8958446, 4.3906063 50.8958159)",,,,,,,,
10863,29020805,False,,service,,38.547,"LINESTRING (4.3897763 50.896895, 4.3893952 50.8966452)",,,,,,,,
10864,875546150,False,,service,,37.895,"LINESTRING (4.3897763 50.896895, 4.3894017 50.8971406)",,,,,,,,
10865,29020805,False,,service,,81.315,"LINESTRING (4.3897763 50.896895, 4.3901354 50.8971279, 4.3901418 50.8971368, 4.3901435 50.8971461, 4.3901405 50.8971561, 4.3901329 50.8971646, 4.3897314 50.8974307)",,,,,,,,
10866,875546150,False,,service,,35.457,"LINESTRING (4.3886063 50.8976621, 4.3889568 50.8974323)",,,,,,,,
10867,875546151,False,,service,,13.539,"LINESTRING (4.3886063 50.8976621, 4.3885816 50.8976536, 4.3885493 50.8976507, 4.3885205 50.8976582, 4.3884493 50.8977035)",,,,,,,,
10868,875546151,False,,service,,14.317,"LINESTRING (4.3886063 50.8976621, 4.3886247 50.8976777, 4.3886312 50.8976933, 4.3886213 50.8977102, 4.3885455 50.8977682)",,,,,,,,
10869,29020805,False,,service,,9.863,"LINESTRING (4.3884493 50.8977035, 4.3885455 50.8977682)",,,,,,,,
10870,"[875546149, 29020805]",False,,service,,75.41199999999999,"LINESTRING (4.3884493 50.8977035, 4.388271 50.8975835, 4.3881858 50.8975259, 4.3881807 50.8975156, 4.3881814 50.8975049, 4.3881879 50.897495, 4.3882949 50.8974219, 4.3883167 50.8974034, 4.3883345 50.897386, 4.3883511 50.8973676, 4.3883623 50.8973471, 4.3883661 50.897325, 4.3883747 50.8973096, 4.3883893 50.897295, 4.3885674 50.8971799)",,,,,,,,
10871,875546151,False,,service,,13.539,"LINESTRING (4.3884493 50.8977035, 4.3885205 50.8976582, 4.3885493 50.8976507, 4.3885816 50.8976536, 4.3886063 50.8976621)",,,,,,,,
10872,29020805,False,,service,,9.863,"LINESTRING (4.3885455 50.8977682, 4.3884493 50.8977035)",,,,,,,,
10873,29020805,False,,service,,78.786,"LINESTRING (4.3885455 50.8977682, 4.388826 50.897957, 4.3888403 50.8979628, 4.3888569 50.8979652, 4.3889222 50.8979637, 4.3889363 50.8979597, 4.3889478 50.8979531, 4.3893487 50.8976863)",,,,,,,,
10874,875546151,False,,service,,14.317,"LINESTRING (4.3885455 50.8977682, 4.3886213 50.8977102, 4.3886312 50.8976933, 4.3886247 50.8976777, 4.3886063 50.8976621)",,,,,,,,
10875,29020805,False,,service,,39.091,"LINESTRING (4.3893487 50.8976863, 4.3897314 50.8974307)",,,,,,,,
10876,875546152,False,,service,,39.409,"LINESTRING (4.3893487 50.8976863, 4.3889568 50.8974323)",,,,,,,,
10877,29020805,False,,service,,78.786,"LINESTRING (4.3893487 50.8976863, 4.3889478 50.8979531, 4.3889363 50.8979597, 4.3889222 50.8979637, 4.3888569 50.8979652, 4.3888403 50.8979628, 4.388826 50.897957, 4.3885455 50.8977682)",,,,,,,,
10878,875546149,False,,service,,45.036,"LINESTRING (4.3885674 50.8971799, 4.389016 50.8968901)",,,,,,,,
10879,875546152,False,,service,,39.16,"LINESTRING (4.3885674 50.8971799, 4.3889568 50.8974323)",,,,,,,,
10880,"[875546149, 29020805]",False,,service,,75.412,"LINESTRING (4.3885674 50.8971799, 4.3883893 50.897295, 4.3883747 50.8973096, 4.3883661 50.897325, 4.3883623 50.8973471, 4.3883511 50.8973676, 4.3883345 50.897386, 4.3883167 50.8974034, 4.3882949 50.8974219, 4.3881879 50.897495, 4.3881814 50.8975049, 4.3881807 50.8975156, 4.3881858 50.8975259, 4.388271 50.8975835, 4.3884493 50.8977035)",,,,,,,,
10881,875546150,False,,service,,35.457,"LINESTRING (4.3889568 50.8974323, 4.3886063 50.8976621)",,,,,,,,
10882,875546150,False,,service,,45.007,"LINESTRING (4.3889568 50.8974323, 4.3894017 50.8971406)",,,,,,,,
10883,875546152,False,,service,,39.16,"LINESTRING (4.3889568 50.8974323, 4.3885674 50.8971799)",,,,,,,,
10884,875546152,False,,service,,39.409,"LINESTRING (4.3889568 50.8974323, 4.3893487 50.8976863)",,,,,,,,
