,osmid,lanes,highway,junction,oneway,length,geometry,ref,name,maxspeed,service,bridge,tunnel,access,width
2120,86413535,,residential,,True,268.22,"LINESTRING (4.4700017 50.4195825, 4.4703759 50.4193643, 4.4716868 50.4180328, 4.4720418 50.4176683, 4.4721003 50.4175884)",,Rue Bauduin,,,,,,
2121,86413530,,residential,,False,68.281,"LINESTRING (4.4721003 50.4175884, 4.473024 50.4177635)",,Rue Horace Pierard,,,,,,
2122,86413553,,residential,,False,103.699,"LINESTRING (4.4721003 50.4175884, 4.4706924 50.4173336)",,Rue de la Remise,,,,,,
2123,262448162,,residential,,False,66.062,"LINESTRING (4.4721003 50.4175884, 4.4722833 50.4172758, 4.4723942 50.4170251)",,Rue Bauduin,,,,,,
2124,150486096,,secondary,,False,12.494,"LINESTRING (4.4772773 50.4195208, 4.4772094 50.4196245)",N572,Chaussee de Montigny,,,,,,
2125,"[150486096, 314699218, 1019104628]",,secondary,,False,354.732,"LINESTRING (4.4772773 50.4195208, 4.4775402 50.4189607, 4.4775855 50.4187878, 4.4778214 50.417887, 4.4779376 50.4174434, 4.478229 50.4163924)",N572,Chaussee de Montigny,,,,,,
2126,314699212,,residential,,False,181.403,"LINESTRING (4.4772773 50.4195208, 4.4760705 50.4186694, 4.4757768 50.41846, 4.4755495 50.4183173)",,Rue Horace Pierard,,,,,,
2127,"[65859772, 65854351]",,track,,False,90.604,"LINESTRING (4.4750966 50.4135944, 4.4747965 50.4135405, 4.4738873 50.4133309)",,,,,,,,
2128,"[216480666, 314699245]",,track,,False,209.275,"LINESTRING (4.4750966 50.4135944, 4.4744768 50.4144136, 4.4743382 50.4145634, 4.4739717 50.4147379, 4.4738074 50.4148622, 4.4737117 50.4150356, 4.473763 50.4151931)",,,,,,,,
2129,216480666,,track,,False,75.705,"LINESTRING (4.4750966 50.4135944, 4.4753327 50.4134984, 4.4759228 50.4134203, 4.4760274 50.4133922, 4.4760939 50.4133744)",,,,,,,,
2130,"[314699243, 314699207]",,track,,False,75.336,"LINESTRING (4.473763 50.4151931, 4.4736312 50.4152861, 4.473507 50.4153514, 4.4731871 50.4154527, 4.4731242 50.4154703, 4.4728684 50.4155423)",,,,,,,,
2131,"[216480666, 314699245]",,track,,False,209.275,"LINESTRING (4.473763 50.4151931, 4.4737117 50.4150356, 4.4738074 50.4148622, 4.4739717 50.4147379, 4.4743382 50.4145634, 4.4744768 50.4144136, 4.4750966 50.4135944)",,,,,,,,
2132,775738146,,track,,False,156.172,"LINESTRING (4.473763 50.4151931, 4.4740614 50.4150734, 4.4745617 50.4148257, 4.4748045 50.4147402, 4.4750566 50.4146479, 4.4754254 50.414489, 4.4755547 50.414388)",,,,,,,,
2133,60419087,,residential,,False,268.319,"LINESTRING (4.4876445 50.4150835, 4.4871514 50.412691)",,Impasse Nanon,,,,,,
2134,60419087,,residential,,False,23.181,"LINESTRING (4.4876445 50.4150835, 4.4876846 50.4152904)",,Impasse Nanon,,,,,,
2135,60419088,,residential,,False,83.218,"LINESTRING (4.4876445 50.4150835, 4.4883232 50.4149553, 4.4883749 50.4149559, 4.4884201 50.4149925, 4.488489 50.4150905, 4.4885291 50.4151979)",,Square des 15 Blancs,,,,,,
2136,60419087,,residential,,False,268.319,"LINESTRING (4.4871514 50.412691, 4.4876445 50.4150835)",,Impasse Nanon,,,,,,
2137,60454670,,residential,,False,82.345,"LINESTRING (4.4487931 50.4050178, 4.4493256 50.4052983, 4.4497095 50.4054723)",,Rue Bosquetville,,,,,,
2138,60454671,,residential,,False,53.571,"LINESTRING (4.4487931 50.4050178, 4.4491464 50.4048121, 4.4493535 50.4046945)",,Quai Halage Bosquetville,,,,,,
2139,503335589,,residential,,False,16.759,"LINESTRING (4.4496726 50.4060032, 4.4495045 50.4061092)",,Rue de Montigny,30,,,,,
2140,67557398,,residential,,True,41.24,"LINESTRING (4.4496726 50.4060032, 4.4496332 50.4059768, 4.4492509 50.4057477)",,Quai Arthur Rimbaud,,,,,,
2141,503335589,,residential,,False,66.021,"LINESTRING (4.4496726 50.4060032, 4.4499785 50.4058203, 4.4503544 50.4055986)",,Rue de Montigny,30,,,,,
2142,60418580,,residential,,False,91.51599999999999,"LINESTRING (4.4503544 50.4055986, 4.4509037 50.4053206, 4.4513833 50.4051017)",,Rue de Montigny,50,,,,,
2143,60454670,,residential,,False,48.419,"LINESTRING (4.4503544 50.4055986, 4.4501544 50.4055325, 4.4500133 50.405525, 4.4497379 50.4054834, 4.4497095 50.4054723)",,Rue Bosquetville,,,,,,
2144,60454672,,residential,,False,123.932,"LINESTRING (4.4503544 50.4055986, 4.4502174 50.4053844, 4.449521 50.4046208)",,Rue des Prés Bellevaux,,,,,,
2145,503335589,,residential,,False,66.021,"LINESTRING (4.4503544 50.4055986, 4.4499785 50.4058203, 4.4496726 50.4060032)",,Rue de Montigny,30,,,,,
2146,49384604,,residential,,False,10.997,"LINESTRING (4.4449507 50.4154544, 4.4448928 50.4154391, 4.444823 50.4154257, 4.4448043 50.4154219)",,Rue de l'Ancre,30,,,,,
2147,60576504,,residential,,True,14.082,"LINESTRING (4.4449507 50.4154544, 4.4449631 50.4154908, 4.444971 50.415534, 4.4449708 50.4155799)",,Place des Jeux,30,,,,,
2148,"[60582466, 86413539]",,residential,,True,319.156,"LINESTRING (4.4697172 50.4169347, 4.4702264 50.4167388, 4.4710096 50.4159594, 4.4706139 50.4155847, 4.4693932 50.4163823)",,"[""Rue de l'Epine"", 'Rue du Richot']",,,,,,
2149,86413547,,residential,,False,54.924,"LINESTRING (4.4697172 50.4169347, 4.469704 50.4168973, 4.4692801 50.4165304)",,Rue Longuebourse,,,,,,
2150,86413547,,residential,,False,42.759,"LINESTRING (4.4697172 50.4169347, 4.4697563 50.4169856, 4.4698243 50.4170322, 4.4701582 50.4171889)",,Rue Longuebourse,,,,,,
2151,262449343,,residential,,False,134.628,"LINESTRING (4.4697172 50.4169347, 4.46911 50.4173715, 4.468994 50.4174314, 4.4687807 50.4175056, 4.4686096 50.4175776, 4.4683834 50.4176852, 4.4682911 50.4177167)",,Rue de l'Epine,,,,,,
2152,61235888,,residential,,False,18.314,"LINESTRING (4.4693932 50.4163823, 4.4692801 50.4165304)",,Rue Longuebourse,,,,,,
2153,216478963,,residential,,True,176.549,"LINESTRING (4.4693932 50.4163823, 4.4678439 50.4152736, 4.4677611 50.4151849)",,Rue Longuebourse,,,,,,
2154,60582476,,residential,,False,41.039,"LINESTRING (4.4689512 50.4132271, 4.4686176 50.4129254)",,Rue du Wé,,,,,,
2155,"[216480665, 60582470]",,track,,False,106.61,"LINESTRING (4.4689512 50.4132271, 4.4697369 50.4128868, 4.4695299 50.4128866, 4.4694883 50.4128917, 4.4693743 50.4128832, 4.4692282 50.4128054)",,,,,,,,
2156,60582476,,residential,,False,285.711,"LINESTRING (4.4689512 50.4132271, 4.4696563 50.4138671, 4.4687771 50.4144812, 4.4677611 50.4151849)",,Rue du Wé,,,,,,
2157,86413558,,tertiary,,False,44.327,"LINESTRING (4.4593853 50.4129452, 4.4592284 50.4133311)",,Grand Rue,,,,,,
2158,60582472,,residential,,False,48.797,"LINESTRING (4.4593853 50.4129452, 4.4589905 50.4128886, 4.4587143 50.4129307)",,Rue du Pays de Liege,,,,,,
2159,86413558,,tertiary,,False,22.499,"LINESTRING (4.4593853 50.4129452, 4.4594071 50.4128565, 4.4594345 50.4127453)",,Grand Rue,,,,,,
2160,60582472,,residential,,False,163.367,"LINESTRING (4.4587143 50.4129307, 4.4567793 50.4137295)",,Rue du Pays de Liege,,,,,,
2161,60582472,,residential,,False,48.797,"LINESTRING (4.4587143 50.4129307, 4.4589905 50.4128886, 4.4593853 50.4129452)",,Rue du Pays de Liege,,,,,,
2162,201493629,,residential,,False,57.577,"LINESTRING (4.4587143 50.4129307, 4.4591031 50.4132463, 4.4591517 50.4132826, 4.4592284 50.4133311)",,Rue de la Paix,50,,,,,
2163,201493629,,residential,,False,123.296,"LINESTRING (4.4587143 50.4129307, 4.4581993 50.4124369, 4.4579005 50.4121833, 4.4576652 50.4120528)",,Rue de la Paix,50,,,,,
2164,216478963,,residential,,True,12.135,"LINESTRING (4.4663505 50.4140994, 4.4663012 50.4140551, 4.4662659 50.4140265, 4.4662518 50.4140104)",,Rue Longuebourse,,,,,,
2165,372869547,,residential,,False,203.003,"LINESTRING (4.4663505 50.4140994, 4.4664297 50.4140378, 4.4667717 50.4137854, 4.4678779 50.412645, 4.4679416 50.4125857)",,Rue de Lodelinsart,,,,,,
2166,372869547,,residential,,False,69.234,"LINESTRING (4.4663505 50.4140994, 4.4662668 50.4141638, 4.4657749 50.4146023)",,Rue de Lodelinsart,,,,,,
2167,60582476,,residential,,False,61.011,"LINESTRING (4.4679416 50.4125857, 4.468017 50.4126272, 4.4686176 50.4129254)",,Rue du Wé,,,,,,
2168,372869088,,residential,,True,199.303,"LINESTRING (4.4679416 50.4125857, 4.4679629 50.4125378, 4.4679711 50.4125274, 4.468127 50.4122198, 4.4686814 50.4111258, 4.4686981 50.410994, 4.4687016 50.4109703, 4.4687164 50.4108687)",,Rue de Lodelinsart,,,,,,
2169,372869547,,residential,,False,203.003,"LINESTRING (4.4679416 50.4125857, 4.4678779 50.412645, 4.4667717 50.4137854, 4.4664297 50.4140378, 4.4663505 50.4140994)",,Rue de Lodelinsart,,,,,,
2170,60582474,,residential,,False,55.563,"LINESTRING (4.4669216 50.414368, 4.4674462 50.4139966)",,Sentier de la Rampe,,,,,,
2171,216478963,,residential,,True,50.338,"LINESTRING (4.4669216 50.414368, 4.4664797 50.4141507, 4.4663505 50.4140994)",,Rue Longuebourse,,,,,,
2172,60582474,,residential,,False,105.256,"LINESTRING (4.4678682 50.4137427, 4.4686176 50.4129254)",,Sentier de la Rampe,,,,,,
2173,60582474,,residential,,False,41.124,"LINESTRING (4.4678682 50.4137427, 4.4674462 50.4139966)",,Sentier de la Rampe,,,,,,
2174,620623681,,residential,,False,55.627,"LINESTRING (4.4678682 50.4137427, 4.4679809 50.413793, 4.4679809 50.4138198, 4.4676925 50.4139366, 4.4674462 50.4139966)",,Sentier de la Rampe,,,,,,
2175,60582474,,residential,,False,105.256,"LINESTRING (4.4686176 50.4129254, 4.4678682 50.4137427)",,Sentier de la Rampe,,,,,,
2176,60582476,,residential,,False,41.039,"LINESTRING (4.4686176 50.4129254, 4.4689512 50.4132271)",,Rue du Wé,,,,,,
2177,60582476,,residential,,False,61.011,"LINESTRING (4.4686176 50.4129254, 4.468017 50.4126272, 4.4679416 50.4125857)",,Rue du Wé,,,,,,
2178,60582476,,residential,,False,285.711,"LINESTRING (4.4677611 50.4151849, 4.4687771 50.4144812, 4.4696563 50.4138671, 4.4689512 50.4132271)",,Rue du Wé,,,,,,
2179,216478963,,residential,,True,112.876,"LINESTRING (4.4677611 50.4151849, 4.4675905 50.4149326, 4.4675074 50.4147006, 4.4672646 50.4145296, 4.4669216 50.414368)",,Rue Longuebourse,,,,,,
2180,206501922,,residential,,False,20.906,"LINESTRING (4.4696284 50.4200387, 4.4693355 50.4200159)",,Rue de la Persévérance,,,,,,
2181,60583383,,residential,,True,70.26599999999999,"LINESTRING (4.4696284 50.4200387, 4.4696318 50.4202811, 4.4696474 50.4204839, 4.4697315 50.4206625)",,Rue des Combles,,,,,,
2182,62093349,,service,,False,36.422,"LINESTRING (4.4696284 50.4200387, 4.4698969 50.4200538, 4.4700401 50.4201801)",,,,,,,,
2183,240365413,,residential,,False,89.29899999999999,"LINESTRING (4.4696284 50.4200387, 4.4695775 50.4198495, 4.4693668 50.4192533)",,Rue des Combles,,,,,,
2184,62093349,,service,,False,93.01,"LINESTRING (4.4700401 50.4201801, 4.4713529 50.4201774)",,,,,,,,
2185,62093349,,service,,False,36.422,"LINESTRING (4.4700401 50.4201801, 4.4698969 50.4200538, 4.4696284 50.4200387)",,,,,,,,
2186,372873073,,service,,False,80.664,"LINESTRING (4.4700401 50.4201801, 4.4700352 50.4204509, 4.4707487 50.4204509)",,,,,,,,
2187,62093349,,service,,False,28.208,"LINESTRING (4.4713529 50.4201774, 4.4712563 50.4199313)",,,,,,,,
2188,62093349,,service,,False,93.01,"LINESTRING (4.4713529 50.4201774, 4.4700401 50.4201801)",,,,,,,,
2189,61570019,,service,,False,111.962,"LINESTRING (4.4713529 50.4201774, 4.4714602 50.4204645, 4.4717177 50.4204371, 4.4715519 50.419902)",,,,,,,,
2190,60582481,,service,,False,21.195,"LINESTRING (4.4712563 50.4199313, 4.4715519 50.419902)",,,,,,,,
2191,62093349,,service,,False,44.196,"LINESTRING (4.4712563 50.4199313, 4.4711384 50.419541)",,,,,,,,
2192,62093349,,service,,False,28.208,"LINESTRING (4.4712563 50.4199313, 4.4713529 50.4201774)",,,,,,,,
2193,86413542,,residential,,False,156.165,"LINESTRING (4.4587275 50.4163027, 4.4594861 50.4168418, 4.459933 50.4172122, 4.4601368 50.4173812)",,Rue du Canonnier,,,,,,
2194,"[86413549, 86413542]",,residential,,False,270.818,"LINESTRING (4.4587275 50.4163027, 4.4580423 50.4161338, 4.4578476 50.4160574, 4.4577095 50.4159824, 4.4575518 50.4158819, 4.4574648 50.4157918, 4.4573682 50.4156768, 4.4572994 50.4155306, 4.4571857 50.4150365, 4.457099 50.4146377, 4.4570796 50.4144897, 4.4570645 50.4143655)",,"['Rue du Canonnier', 'Rue Spinois']",,,,,,
2195,60582486,,residential,,False,80.537,"LINESTRING (4.4648273 50.4134162, 4.4646766 50.4130569, 4.4646876 50.4127046)",,Rue Bayemont,,,,,,
2196,262450392,,residential,,True,120.707,"LINESTRING (4.4648273 50.4134162, 4.4649177 50.413456, 4.4659414 50.4138986, 4.4662518 50.4140104)",,Rue de la Fraternité Montagnarde,,,,,,
2197,"[474351361, 474351356]",,tertiary,,False,104.549,"LINESTRING (4.4648273 50.4134162, 4.464956 50.4133306, 4.4653196 50.4130887, 4.4658563 50.4127424)",,Rue du Résolu,"['30', '50']",,,,,
2198,474351361,,tertiary,,False,114.273,"LINESTRING (4.4648273 50.4134162, 4.4647455 50.4134671, 4.4639469 50.4139634, 4.4637549 50.4140842, 4.4636744 50.4141348)",,Rue du Résolu,30,,,,,
2199,86413547,,residential,,False,42.759,"LINESTRING (4.4701582 50.4171889, 4.4698243 50.4170322, 4.4697563 50.4169856, 4.4697172 50.4169347)",,Rue Longuebourse,,,,,,
2200,86413553,,residential,,False,41.182,"LINESTRING (4.4701582 50.4171889, 4.470386 50.4172609, 4.4706924 50.4173336)",,Rue de la Remise,,,,,,
2201,86413533,,tertiary,,False,53.673,"LINESTRING (4.4623916 50.4193722, 4.4622631 50.4198479)",,Rue Samaritaine,,,,,,
2202,453979213,,service,,False,26.996,"LINESTRING (4.4623916 50.4193722, 4.4627585 50.4193067)",,,,,,,,
2203,60582489,,residential,,False,147.527,"LINESTRING (4.4623916 50.4193722, 4.4624479 50.4193909, 4.4632982 50.4196732, 4.4641975 50.4200307)",,Rue Sainte-Zoé,,,,,,
2204,"[297287024, 86413533]",,tertiary,,False,56.518,"LINESTRING (4.4623916 50.4193722, 4.4622113 50.4191524, 4.462026 50.4189683, 4.4619954 50.4189316)",,"['Rue Samaritaine', 'Grand Rue']",,,,,,
2205,60582489,,residential,,False,114.651,"LINESTRING (4.4641975 50.4200307, 4.4650603 50.4191584)",,Rue Sainte-Zoé,,,,,,
2206,60582489,,residential,,False,147.527,"LINESTRING (4.4641975 50.4200307, 4.4632982 50.4196732, 4.4624479 50.4193909, 4.4623916 50.4193722)",,Rue Sainte-Zoé,,,,,,
2207,206501923,,residential,,False,46.326,"LINESTRING (4.4641975 50.4200307, 4.4641691 50.420109, 4.4646182 50.4202856)",,Rue Monin,,,,,,
2208,372870643,,residential,,False,20.901,"LINESTRING (4.4646182 50.4202856, 4.4643892 50.4204041)",,,,,,,,
2209,206501923,,residential,,False,150.166,"LINESTRING (4.4646182 50.4202856, 4.4651096 50.4200943, 4.4658586 50.4199947, 4.4663602 50.419928, 4.4665873 50.4198396)",,Rue Monin,,,,,,
2210,206501923,,residential,,False,46.326,"LINESTRING (4.4646182 50.4202856, 4.4641691 50.420109, 4.4641975 50.4200307)",,Rue Monin,,,,,,
2211,206501922,,residential,,False,3.118,"LINESTRING (4.4692919 50.4200121, 4.4693355 50.4200159)",,Rue de la Persévérance,,,,,,
2212,206501922,,residential,,False,41.574,"LINESTRING (4.4692919 50.4200121, 4.4687054 50.4200001)",,Rue de la Persévérance,,,,,,
2213,372871360,,service,,False,37.25700000000001,"LINESTRING (4.4692919 50.4200121, 4.4691261 50.4198734, 4.4693782 50.4198682)",,,,,,,,
2214,60582500,,residential,,True,16.295,"LINESTRING (4.4517952 50.4136748, 4.4520227 50.4136962)",,Rue des Sports,30,,,,,
2215,201492317,,secondary,,True,124.676,"LINESTRING (4.4517952 50.4136748, 4.4518306 50.413508, 4.4519599 50.4129715, 4.4519817 50.4128295, 4.4519376 50.4127066, 4.4519029 50.4126397, 4.4518577 50.4125749)",R51,Boulevard Zoé Drion,30,,,,,
2216,49381291,,secondary,,True,153.285,"LINESTRING (4.4520227 50.4136962, 4.4519766 50.4139046, 4.4518325 50.4145049, 4.4517743 50.4147548, 4.4517096 50.4150109, 4.4516972 50.415059)",R51,Boulevard Zoé Drion,30,,,,,
2217,60582501,,residential,,True,95.131,"LINESTRING (4.4520227 50.4136962, 4.4521893 50.4137123, 4.4533465 50.4138386)",,Rue des Sports,30,,,,,
2218,49381342,,residential,,False,23.022,"LINESTRING (4.4553144 50.4149253, 4.455436 50.4148796, 4.4555996 50.4148263)",,Rue de la Neuville,30,,,,,
2219,49381342,,residential,,False,229.684,"LINESTRING (4.4553144 50.4149253, 4.4551728 50.4149718, 4.4534787 50.415515, 4.4527342 50.4159244, 4.452581 50.4160087)",,Rue de la Neuville,30,,,,,
2220,60347085,,residential,,False,40.016,"LINESTRING (4.4532981 50.4124432, 4.4534651 50.4124624, 4.453855 50.4125028)",,Rue Spinois,30,,,,,
2221,60347085,,residential,,False,67.818,"LINESTRING (4.4532981 50.4124432, 4.4524877 50.4123618, 4.4523531 50.4123467)",,Rue Spinois,30,,,,,
2222,60582502,,service,,False,52.112,"LINESTRING (4.4532981 50.4124432, 4.4532195 50.4128052, 4.4530985 50.4128738)",,,,,,,,
2223,60582502,,service,,False,52.112,"LINESTRING (4.4530985 50.4128738, 4.4532195 50.4128052, 4.4532981 50.4124432)",,,,,,,,
2224,103202465,,service,,False,66.49199999999999,"LINESTRING (4.4530985 50.4128738, 4.453069 50.4130004, 4.4528036 50.4129752, 4.4528331 50.4128486, 4.4530985 50.4128738)",,,,,,,,
2225,103202465,,service,,False,66.49199999999999,"LINESTRING (4.4530985 50.4128738, 4.4528331 50.4128486, 4.4528036 50.4129752, 4.453069 50.4130004, 4.4530985 50.4128738)",,,,,,,,
2226,86413555,,residential,,False,177.987,"LINESTRING (4.4591518 50.4134776, 4.4589522 50.4135627, 4.4572367 50.4142689, 4.4570645 50.4143655)",,Rue Aimé Mignolet,,,,,,
2227,86413558,,tertiary,,False,66.68799999999999,"LINESTRING (4.4591518 50.4134776, 4.4591703 50.4135823, 4.4591959 50.4137337, 4.4592119 50.413831, 4.4592289 50.4139338, 4.459266 50.4140727)",,Grand Rue,,,,,,
2228,86413558,,tertiary,,False,17.17,"LINESTRING (4.4591518 50.4134776, 4.4592102 50.4133658, 4.4592284 50.4133311)",,Grand Rue,,,,,,
2229,68666996,,residential,,False,188.451,"LINESTRING (4.4576652 50.4120528, 4.4577302 50.4121446, 4.4576723 50.4122698, 4.4574328 50.4125215, 4.4562802 50.4130547, 4.4560261 50.4132601)",,Rue Goor,,,,,,
2230,68666996,,residential,,False,114.314,"LINESTRING (4.4576652 50.4120528, 4.4577168 50.4117931, 4.4577408 50.4116822, 4.4577671 50.4115841, 4.4578416 50.4114746, 4.4582443 50.4111228)",,Rue Goor,,,,,,
2231,201493629,,residential,,False,123.296,"LINESTRING (4.4576652 50.4120528, 4.4579005 50.4121833, 4.4581993 50.4124369, 4.4587143 50.4129307)",,Rue de la Paix,50,,,,,
2232,201493629,,residential,,False,157.125,"LINESTRING (4.4576652 50.4120528, 4.4572853 50.4119154, 4.4569639 50.4118013, 4.4556854 50.4114184)",,Rue de la Paix,50,,,,,
2233,61234499,,residential,,False,24.915,"LINESTRING (4.4605057 50.4144499, 4.4608169 50.4143456)",,Rue de la Place,,,,,,
2234,61234499,,residential,,False,67.594,"LINESTRING (4.4605057 50.4144499, 4.45965 50.4147186)",,Rue de la Place,,,,,,
2235,61234499,,residential,,False,67.594,"LINESTRING (4.45965 50.4147186, 4.4605057 50.4144499)",,Rue de la Place,,,,,,
2236,86413558,,tertiary,,False,81.66000000000001,"LINESTRING (4.45965 50.4147186, 4.4599555 50.4152842, 4.4600223 50.4154136)",,Grand Rue,,,,,,
2237,86413558,,tertiary,,False,76.83699999999999,"LINESTRING (4.45965 50.4147186, 4.4594641 50.4143766, 4.459266 50.4140727)",,Grand Rue,,,,,,
2238,221347179,,residential,,False,10.191,"LINESTRING (4.4694176 50.4233877, 4.4695599 50.4234011)",,Rue du Moulin,,,,,,
2239,221347179,,residential,,False,20.914,"LINESTRING (4.4694176 50.4233877, 4.4692663 50.4233742, 4.4691252 50.4233618)",,Rue du Moulin,,,,,,
2240,1018826504,,secondary,,True,117.134,"LINESTRING (4.4694176 50.4233877, 4.4695165 50.4228994, 4.4696092 50.4224421, 4.4696139 50.4224235, 4.4696251 50.4223427)",N587,Rue des Combles,,,,,,
2241,299652485,,tertiary,,False,7.682,"LINESTRING (4.462113 50.4203036, 4.4621346 50.4202359)",,Rue Samaritaine,,,,,,
2242,299652481,,tertiary,,False,50.694,"LINESTRING (4.462113 50.4203036, 4.4620228 50.4206451, 4.461949 50.4207441)",,Rue Samaritaine,,,,,,
2243,613705277,2,trunk,,True,65.2,"LINESTRING (4.4601484 50.4184398, 4.4600422 50.4183245, 4.4598221 50.4181107, 4.4596373 50.4179528)",N90,Route de la Basse Sambre,70,,,,,
2244,60591541,,residential,,False,105.6,"LINESTRING (4.4556854 50.4114184, 4.4557493 50.4113617, 4.4567995 50.4107905)",,Rue Coleau,,,,,,
2245,201493629,,residential,,False,157.125,"LINESTRING (4.4556854 50.4114184, 4.4569639 50.4118013, 4.4572853 50.4119154, 4.4576652 50.4120528)",,Rue de la Paix,50,,,,,
2246,201493629,,residential,,False,123.786,"LINESTRING (4.4556854 50.4114184, 4.4553711 50.4113103, 4.4551362 50.411188, 4.4544258 50.4106642)",,Rue de la Paix,50,,,,,
2247,60582501,,residential,,True,246.795,"LINESTRING (4.4536258 50.4138615, 4.4537404 50.4138585, 4.453836 50.4138111, 4.4538569 50.4137137, 4.4538842 50.4135849, 4.4539213 50.4135158, 4.4540215 50.4134816, 4.4540794 50.4134717, 4.4541315 50.4134977, 4.4542144 50.4135739, 4.4553144 50.4149253)",,Rue des Sports,30,,,,,
2248,60591553,,service,,False,117.736,"LINESTRING (4.4536258 50.4138615, 4.4537429 50.4134144, 4.453802 50.413381, 4.4538745 50.412984, 4.4537723 50.4128915, 4.4537815 50.4128495)",,,,parking_aisle,,,,
