,osmid,lanes,name,highway,maxspeed,oneway,length,ref,geometry,width,service,junction,access,bridge,tunnel
4414,25629964,,Van der Nootstraat,residential,,False,472.3199999999999,,"LINESTRING (4.7101796 50.9204605, 4.7102093 50.9203833, 4.7102097 50.9202728, 4.7102869 50.920078, 4.7103556 50.9199049, 4.7104414 50.9197209, 4.7105101 50.9195748, 4.7106131 50.9193692, 4.7106817 50.9191961, 4.7107375 50.9190239, 4.7107985 50.9188847, 4.7108625 50.9187124, 4.7109352 50.9185713, 4.7110456 50.9184063, 4.7112145 50.9182196, 4.7113727 50.918084, 4.711524 50.9179803, 4.7121109 50.9175856, 4.7121866 50.9175414, 4.7123201 50.9175266, 4.712891 50.9175327, 4.7131565 50.9175743, 4.71337 50.9176225, 4.7135531 50.9176939, 4.7136069 50.9177278, 4.7136313 50.9177658)",,,,,,
4415,25932811,,Van der Nootstraat,residential,,False,35.077,,"LINESTRING (4.7101796 50.9204605, 4.7100329 50.9206198, 4.709877 50.9207068)",4.5,,,,,
4416,241008487,,Vuntlaan,residential,,False,144.21,,"LINESTRING (4.7101796 50.9204605, 4.7102871 50.9205034, 4.7104236 50.9205562, 4.7106302 50.9206624, 4.7110037 50.9208253, 4.7114135 50.920921, 4.7119939 50.9210437)",5,,,,,
4417,631979426,,Vuntlaan,residential,,False,65.199,,"LINESTRING (4.7147156 50.922515, 4.7142062 50.9220244)",5,,,,,
4418,15215915,,Louis Woutersstraat,residential,,False,63.423,,"LINESTRING (4.7147156 50.922515, 4.7147962 50.9224913, 4.7148518 50.922455, 4.7149602 50.9221122, 4.7150028 50.9220011)",5,,,,,
4419,631979426,,Vuntlaan,residential,,False,104.61,,"LINESTRING (4.7147156 50.922515, 4.7148369 50.9227426, 4.7148796 50.9229219, 4.7149561 50.9231731, 4.7149867 50.9233153, 4.7150017 50.923435)",5,,,,,
4420,25629947,,Overloopstraat,residential,,False,86.172,,"LINESTRING (4.7119939 50.9210437, 4.7122599 50.9205807, 4.7124114 50.9203148)",5,,,,,
4421,25800880,,Vuntlaan,residential,,False,158.329,,"LINESTRING (4.7119939 50.9210437, 4.7124435 50.921132, 4.7130926 50.9213315, 4.7135969 50.9215243, 4.7139156 50.9217471)",5,,,,,
4422,39594866,,,path,,False,49.446,,"LINESTRING (4.7119939 50.9210437, 4.7119647 50.9210953, 4.7117844 50.9214135, 4.7117149 50.9214415)",2,,,,,
4423,241008487,,Vuntlaan,residential,,False,144.21,,"LINESTRING (4.7119939 50.9210437, 4.7114135 50.920921, 4.7110037 50.9208253, 4.7106302 50.9206624, 4.7104236 50.9205562, 4.7102871 50.9205034, 4.7101796 50.9204605)",5,,,,,
4424,25932811,,Van der Nootstraat,residential,,False,177.453,,"LINESTRING (4.709877 50.9207068, 4.7096943 50.9207592, 4.7093647 50.9208898, 4.7092094 50.9210032, 4.7091273 50.9211246, 4.7090731 50.9212796, 4.7090975 50.921418, 4.7092597 50.9216817, 4.7092874 50.9217854, 4.7092927 50.9219142, 4.7092635 50.9220402)",4.5,,,,,
4425,25932811,,Van der Nootstraat,residential,,False,35.077,,"LINESTRING (4.709877 50.9207068, 4.7100329 50.9206198, 4.7101796 50.9204605)",4.5,,,,,
4426,39596159,,,path,,False,79.328,,"LINESTRING (4.709877 50.9207068, 4.7099147 50.9207467, 4.7099735 50.920809, 4.7099789 50.9208665, 4.7099521 50.9209375, 4.7099521 50.9210068, 4.7099682 50.9210677, 4.7099762 50.9211302, 4.7100433 50.9211793, 4.7101211 50.9212131, 4.7102336 50.9212374, 4.7103456 50.9212319)",,,,,,
4427,283982809,,Rotselaarsesteenweg,tertiary,50,False,86.178,,"LINESTRING (4.6973535 50.9350844, 4.6971228 50.935622, 4.6970282 50.9358318)",4,,,,,
4428,283982809,,Rotselaarsesteenweg,tertiary,50,False,142.854,,"LINESTRING (4.6973535 50.9350844, 4.6974494 50.9347912, 4.6975781 50.9338662, 4.6975784 50.9338094)",4,,,,,
4429,25706066,,Michielstraat,residential,,False,80.93599999999999,,"LINESTRING (4.6959533 50.9381298, 4.695878 50.9380546, 4.6957462 50.9379992, 4.6955704 50.9379656, 4.6954355 50.9379735, 4.6950666 50.9380064, 4.6949051 50.9379893)",,,,,,
4430,26819985,,Vuntpad,path,,False,6.692,,"LINESTRING (4.7139699 50.9216976, 4.7139156 50.9217471)",1,,,,,
4431,39585910,,Vuntpad,path,,False,18.204,,"LINESTRING (4.7139699 50.9216976, 4.71412 50.9218312)",1,,,,,
4432,25648596,,Vuntpad,path,,False,112.527,,"LINESTRING (4.7139699 50.9216976, 4.7139568 50.9216713, 4.713932 50.9215671, 4.7139488 50.9214951, 4.7139618 50.9214595, 4.7140003 50.9213544, 4.7140947 50.921138, 4.7141077 50.9209326, 4.714102 50.9208201, 4.7140882 50.9207011)",1,,,,,
4433,39585910,,Vuntpad,path,,False,18.204,,"LINESTRING (4.71412 50.9218312, 4.7139699 50.9216976)",1,,,,,
4434,156994848,,Vuntpad,path,,False,7.079,,"LINESTRING (4.71412 50.9218312, 4.7140544 50.9218796)",1,,,,,
4435,631979427,,Vuntpad,path,,False,64.706,,"LINESTRING (4.71412 50.9218312, 4.7143805 50.9218852, 4.7150028 50.9220011)",1,,,,,
4436,15215915,,Louis Woutersstraat,residential,,False,63.423,,"LINESTRING (4.7150028 50.9220011, 4.7149602 50.9221122, 4.7148518 50.922455, 4.7147962 50.9224913, 4.7147156 50.922515)",5,,,,,
4437,15215915,,Louis Woutersstraat,residential,,False,269.884,,"LINESTRING (4.7150028 50.9220011, 4.7151192 50.9218822, 4.7152134 50.9218383, 4.7153832 50.9217972, 4.7157189 50.9217924, 4.7159784 50.9217917, 4.7162726 50.921791, 4.7166212 50.9217902, 4.7171685 50.9217961, 4.7177113 50.9217848, 4.7185943 50.9216462, 4.7186846 50.9216388)",5,,,,,
4438,631979427,,Vuntpad,path,,False,64.706,,"LINESTRING (4.7150028 50.9220011, 4.7143805 50.9218852, 4.71412 50.9218312)",1,,,,,
4439,11614454,2,Hoveniersdreef,residential,50,False,213.41,,"LINESTRING (4.7061959 50.8636287, 4.706455 50.8636274, 4.7066375 50.8636401, 4.7068447 50.8636711, 4.7075865 50.8638041, 4.7076665 50.8638184, 4.7077849 50.8638429, 4.7078984 50.8638664, 4.7086425 50.8640205, 4.7091132 50.8641336)",,,,,,
4440,85801366,2,Hoveniersdreef,residential,50,False,281.425,,"LINESTRING (4.7061959 50.8636287, 4.7060038 50.86365, 4.7054133 50.8637808, 4.7053642 50.8637921, 4.7051073 50.8638489, 4.7050466 50.8638598, 4.7048932 50.8638683, 4.7047582 50.8638723, 4.7046953 50.8638715, 4.7046398 50.8638707, 4.7040223 50.8638697, 4.7038637 50.8638745, 4.7037276 50.8638854, 4.7035024 50.8639036, 4.7032476 50.8639241, 4.7029752 50.8639419, 4.7024797 50.8639414, 4.7022548 50.8639211)",,,,,,
4441,970370159,,Ter Spicht,cycleway,,False,271.547,,"LINESTRING (4.7061959 50.8636287, 4.706185 50.863569, 4.7061726 50.863567, 4.7056779 50.8634894, 4.7055864 50.8634771, 4.7053709 50.863452, 4.7048915 50.8634038, 4.7046763 50.8633821, 4.7044697 50.8633613, 4.7044033 50.8633545, 4.7042365 50.8633322, 4.7036383 50.8632551, 4.7032314 50.8632046, 4.7030399 50.8631804, 4.7027743 50.8631432, 4.7026891 50.8631314, 4.702492 50.8630885)",2.5,,,,,
4442,25798417,,Bermpad,path,,False,113.815,,"LINESTRING (4.7241982 50.9247307, 4.7237956 50.9237391)",,,,,,
4443,38159360,,Bosstraat,residential,30,False,78.741,,"LINESTRING (4.7241982 50.9247307, 4.7241229 50.9246849, 4.7231849 50.9244343)",,,,,,
4444,658907063,,Bosstraat,residential,30,False,129.438,,"LINESTRING (4.7241982 50.9247307, 4.7244907 50.9254151, 4.7245356 50.9255883, 4.7243766 50.9258495)",,,,,,
4445,25798418,,Plankenbospad,path,,False,88.363,,"LINESTRING (4.7231849 50.9244343, 4.7237956 50.9237391)",,,,,,
4446,38159360,,Bosstraat,residential,30,False,59.064,,"LINESTRING (4.7231849 50.9244343, 4.7223895 50.9242589)",,,,,,
4447,38159360,,Bosstraat,residential,30,False,78.741,,"LINESTRING (4.7231849 50.9244343, 4.7241229 50.9246849, 4.7241982 50.9247307)",,,,,,
4448,38159360,,Bosstraat,residential,30,False,12.841,,"LINESTRING (4.7223895 50.9242589, 4.7224023 50.9241437)",,,,,,
4449,38159360,,Bosstraat,residential,30,False,59.064,,"LINESTRING (4.7223895 50.9242589, 4.7231849 50.9244343)",,,,,,
4450,25953344,,,cycleway,,False,83.042,,"LINESTRING (4.7223895 50.9242589, 4.7213292 50.924256, 4.7212074 50.9242721)",,,,,,
4451,25798417,,Bermpad,path,,False,113.815,,"LINESTRING (4.7237956 50.9237391, 4.7241982 50.9247307)",,,,,,
4452,25798418,,Plankenbospad,path,,False,88.363,,"LINESTRING (4.7237956 50.9237391, 4.7231849 50.9244343)",,,,,,
4453,25798417,,Bermpad,path,,False,150.08,,"LINESTRING (4.7237956 50.9237391, 4.7233044 50.9224801, 4.7232956 50.9224272)",,,,,,
4454,25629774,,Jules Persoonsstraat,residential,,False,229.801,,"LINESTRING (4.7167134 50.9200036, 4.7172833 50.9204817, 4.7174759 50.9206445, 4.7177797 50.920867, 4.7179756 50.9210086, 4.7182504 50.9212384, 4.7184351 50.9213798, 4.7186503 50.9215309, 4.7186846 50.9216388)",,,,,,
4455,25629774,,Jules Persoonsstraat,residential,,False,194.254,,"LINESTRING (4.7167134 50.9200036, 4.7164897 50.9198116, 4.716294 50.9196463, 4.7161854 50.9195466, 4.716102 50.919449, 4.7160529 50.9193663, 4.7160085 50.9192655, 4.7158635 50.9189071, 4.7157369 50.9187695, 4.7155393 50.9185691, 4.7154741 50.918464)",,,,,,
4456,25801768,,Brugveldstraat,residential,,False,119.443,,"LINESTRING (4.7167134 50.9200036, 4.7160153 50.9203448, 4.7159406 50.920377, 4.7158256 50.9203931, 4.7152798 50.9204057, 4.7152845 50.9204473)",,,,,,
4457,25806799,,Eikenbergstraat,residential,50,False,43.38,,"LINESTRING (4.6934913 50.8918751, 4.6930523 50.8916003)",,,,,,
4458,25806798,,Eikenbergstraat,residential,50,True,93.95599999999999,,"LINESTRING (4.6934913 50.8918751, 4.6931126 50.8923312, 4.6928297 50.8926089)",,,,,,
4459,25806799,,Eikenbergstraat,residential,50,False,7.179,,"LINESTRING (4.69298 50.8915546, 4.6930523 50.8916003)",,,,,,
4460,430047989,2,Mechelsesteenweg,tertiary,50,False,292.654,,"LINESTRING (4.69298 50.8915546, 4.6905478 50.8931208, 4.6900631 50.8934365)",,,,,,
4461,430047989,2,Mechelsesteenweg,tertiary,50,False,124.239,,"LINESTRING (4.69298 50.8915546, 4.6937559 50.8910479, 4.694209 50.89075)",,,,,,
4462,25806801,,Bleydenberglaan,residential,50,False,14.083,,"LINESTRING (4.7015243 50.8903121, 4.7015943 50.8901934)",,,,,,
4463,"[25806801, 25806807]",,Bleydenberglaan,residential,50,False,172.015,,"LINESTRING (4.7015243 50.8903121, 4.7015294 50.8904053, 4.7015543 50.8908587, 4.7015859 50.8917858, 4.7015884 50.8918585)",,,,,,
4464,25806802,,Langerijlaan,residential,50,False,87.738,,"LINESTRING (4.7015243 50.8903121, 4.7014117 50.8903314, 4.700317 50.8905185)",,,,,,
4465,26410168,,Schorenshof,unclassified,50,False,34.345,,"LINESTRING (4.700317 50.8905185, 4.700293 50.890827)",,,,,,
4466,25806802,,Langerijlaan,residential,50,False,87.738,,"LINESTRING (4.700317 50.8905185, 4.7014117 50.8903314, 4.7015243 50.8903121)",,,,,,
4467,25933423,,Schorenshof,unclassified,50,False,88.84599999999999,,"LINESTRING (4.700317 50.8905185, 4.6997542 50.890463, 4.6991407 50.8904025, 4.6990655 50.8903953)",,,,,,
4468,17416988,,Bleydenberglaan,residential,50,False,23.566,,"LINESTRING (4.7016096 50.8934227, 4.7016025 50.8932623, 4.7016091 50.893211)",,,,,,
4469,25806808,,René Verbeeckstraat,residential,50,False,29.088,,"LINESTRING (4.7022376 50.8954136, 4.7018239 50.8954321)",,,,,,
4470,3869812,2,Engels Plein,tertiary,50,False,49.633,,"LINESTRING (4.7006299 50.8884978, 4.7007224 50.8885099, 4.7013355 50.8885068)",,,,,,
4471,"[25928482, 330300723, 3869812, 659297690]",2,"['Engels Plein', 'Achter de latten', 'Wolvengang']",tertiary,50,False,139.863,,"LINESTRING (4.7006299 50.8884978, 4.7005903 50.888485, 4.7005674 50.8884761, 4.7005032 50.8884406, 4.7004384 50.8883852, 4.7004224 50.8883596, 4.7004047 50.8883105, 4.7003407 50.888129, 4.7003072 50.8880834, 4.7002595 50.8880458, 4.7001359 50.8879842, 4.7000605 50.8879508, 4.699524 50.8877237, 4.6993117 50.8876312)",,,,,,
4472,337434143,1,,service,,False,10.934,,"LINESTRING (4.7006299 50.8884978, 4.7006159 50.8885343, 4.7006279 50.8885946)",,,,,,
4473,25629738,,Eegveld,residential,,False,60.339,,"LINESTRING (4.714892 50.9173663, 4.7152114 50.9168624)",,,,,,
4474,25629738,,Eegveld,residential,,False,67.88199999999999,,"LINESTRING (4.714892 50.9173663, 4.7145829 50.9178469, 4.7145734 50.9178703, 4.7145695 50.9178991, 4.7145848 50.9179367)",,,,,,
4475,25929263,,Eegveld,residential,,False,111.902,,"LINESTRING (4.714892 50.9173663, 4.7154378 50.9175185, 4.7158952 50.9176347, 4.7163944 50.9176881)",,,,,,
4476,34340869,,Eegstraat,residential,,False,8.932,,"LINESTRING (4.7163944 50.9176881, 4.7164175 50.9176091)",,,,,,
4477,25929263,,Eegveld,residential,,False,111.902,,"LINESTRING (4.7163944 50.9176881, 4.7158952 50.9176347, 4.7154378 50.9175185, 4.714892 50.9173663)",,,,,,
4478,34340869,,Eegstraat,residential,,False,130.775,,"LINESTRING (4.7163944 50.9176881, 4.7162404 50.9183381, 4.7162179 50.9183697, 4.7161651 50.9183965, 4.7160993 50.9184089, 4.715643 50.9184552, 4.7154741 50.918464)",,,,,,
4479,15215875,,Mothstraat,residential,,False,92.386,,"LINESTRING (4.7098843 50.923784, 4.7085817 50.9239109)",4,,,,,
4480,25929265,,Lange Beemdenlaan,residential,,False,170.003,,"LINESTRING (4.7098843 50.923784, 4.7122974 50.9236301)",,,,,,
4481,25932811,,Van der Nootstraat,residential,,False,230.214,,"LINESTRING (4.7098843 50.923784, 4.709968 50.9238873, 4.7101083 50.923993, 4.7103988 50.9242091, 4.7106016 50.9243706, 4.7107818 50.9245353, 4.7109413 50.9247754, 4.7109976 50.9249973, 4.7110453 50.9255873, 4.7110494 50.9256387)",4.5,,,,,
4482,25932811,,Van der Nootstraat,residential,,False,100.97,,"LINESTRING (4.7098843 50.923784, 4.709375 50.9230302, 4.7093404 50.9229442)",4.5,,,,,
4483,25933101,,Armand Meyswijk,residential,,False,39.521,,"LINESTRING (4.7083805 50.9102161, 4.708936 50.9101558)",,,,,,
4484,"[80829609, 25933101, 80829606]",,Armand Meyswijk,residential,,False,116.936,,"LINESTRING (4.7083805 50.9102161, 4.7082581 50.9101996, 4.707992 50.9101726, 4.7075994 50.9101385, 4.7074903 50.910097, 4.7074313 50.9100399, 4.7073881 50.9099857, 4.7073139 50.9098808, 4.7072516 50.9098508, 4.7071852 50.9098327, 4.7069779 50.909804)",,,,destination,,
4485,"[26124368, 26124369]",,Hasselbroekbaan,"['residential', 'track']",,False,342.141,,"LINESTRING (4.7083805 50.9102161, 4.7084047 50.9102658, 4.7082902 50.9105626, 4.7081775 50.9109992, 4.7081882 50.9112547, 4.7082928 50.9115068, 4.7084002 50.9118875, 4.7084727 50.9121379, 4.70853 50.912548, 4.708592 50.913255)",,,,,,
4486,25933266,,Alfons Van Geelstraat,unclassified,50,False,68.311,,"LINESTRING (4.6993332 50.9014109, 4.6989264 50.9008527)",,,,,,
4487,36532842,,Zavelputstraat,unclassified,50,False,145.249,,"LINESTRING (4.6993332 50.9014109, 4.6983538 50.9018656, 4.6978331 50.9020707, 4.6976151 50.9021358)",,,,,,
4488,122817923,,,path,,False,142.647,,"LINESTRING (4.6993332 50.9014109, 4.6994591 50.9013685, 4.6998981 50.9013083, 4.7000445 50.9012568, 4.7001041 50.9012042, 4.7004101 50.9004907)",,,,,,
4489,"[531802858, 36532843]",,Ferdinand Perdieusstraat,"['path', 'unclassified']",50,False,104.002,,"LINESTRING (4.6993332 50.9014109, 4.6993428 50.9020587, 4.6993416 50.9022419, 4.6993753 50.902344)",,,,,,
4490,531802858,,Ferdinand Perdieusstraat,unclassified,50,False,125.867,,"LINESTRING (4.6993332 50.9014109, 4.6994099 50.9012609, 4.699687 50.9010045, 4.7000178 50.9007087, 4.7002991 50.9004642)",,,,,,
4491,384910301,,Watervloedstraat,unclassified,50,False,45.257,,"LINESTRING (4.6963228 50.9004408, 4.6959556 50.9007755)",2,,,,,
4492,"[25933264, 25933266]",,Alfons Van Geelstraat,"['track', 'unclassified']",50,False,358.513,,"LINESTRING (4.6937443 50.8977331, 4.695797 50.898751, 4.6967341 50.8993681, 4.6971709 50.8996051, 4.6973854 50.8999381)",,,,,,
4493,25933266,,Alfons Van Geelstraat,unclassified,50,False,151.458,,"LINESTRING (4.6973854 50.8999381, 4.6973848 50.9000093, 4.6974575 50.9000814, 4.6989264 50.9008527)",,,,,,
4494,"[25933264, 25933266]",,Alfons Van Geelstraat,"['track', 'unclassified']",50,False,358.513,,"LINESTRING (4.6973854 50.8999381, 4.6971709 50.8996051, 4.6967341 50.8993681, 4.695797 50.898751, 4.6937443 50.8977331)",,,,,,
4495,122817926,,,service,,False,28.059,,"LINESTRING (4.6973854 50.8999381, 4.6974231 50.8998053, 4.6974316 50.899745, 4.6974092 50.8996899)",,,,no,,
4496,122817926,,,service,,False,22.07,,"LINESTRING (4.6973854 50.8999381, 4.6974252 50.8998899, 4.6974986 50.8998427, 4.6975557 50.8998247, 4.6976152 50.8998289)",,,,no,,
4497,25933266,,Alfons Van Geelstraat,unclassified,50,False,68.311,,"LINESTRING (4.6989264 50.9008527, 4.6993332 50.9014109)",,,,,,
4498,122817922,,Alfons Van Geelstraat,unclassified,50,False,45.534,,"LINESTRING (4.6989264 50.9008527, 4.6994352 50.9011071)",,,,,,
4499,25933266,,Alfons Van Geelstraat,unclassified,50,False,151.458,,"LINESTRING (4.6989264 50.9008527, 4.6974575 50.9000814, 4.6973848 50.9000093, 4.6973854 50.8999381)",,,,,,
4500,26410169,,Albert Woutersstraat,residential,50,False,15.412,,"LINESTRING (4.698917 50.8926027, 4.6990061 50.8927294)",,,,,,
4501,25933419,,Kapellelaan,residential,50,False,62.254,,"LINESTRING (4.698917 50.8926027, 4.6988648 50.8926252, 4.6987294 50.8926837, 4.6987179 50.8931001)",,,,,,
4502,26410169,,Albert Woutersstraat,residential,50,False,59.2,,"LINESTRING (4.698917 50.8926027, 4.6988756 50.8925369, 4.6987788 50.8923888, 4.6985984 50.8921097)",,,,,,
4503,3876847,,Albert Woutersstraat,residential,50,False,95.149,,"LINESTRING (4.6974462 50.8899272, 4.6973359 50.8898907, 4.6972017 50.8898621, 4.6961413 50.8897022)",,,,,,
4504,26410169,,Albert Woutersstraat,residential,50,False,65.025,,"LINESTRING (4.6974462 50.8899272, 4.697557 50.8899752, 4.6976518 50.8900448, 4.697801 50.890198, 4.6978979 50.8904181)",,,,,,
4505,"[3876848, 79022446]",1,"['Albert Woutersstraat', 'Stadsvest']",residential,50,True,114.418,,"LINESTRING (4.6974462 50.8899272, 4.6976325 50.8898986, 4.6983588 50.8899377, 4.6987127 50.8899488, 4.6990689 50.8899486)",,,,,,
4506,25933421,,Panoramalaan,residential,50,False,64.50399999999999,,"LINESTRING (4.699808 50.8926229, 4.7000056 50.8926464, 4.7006342 50.892866)",,,,,,
4507,25933421,,Panoramalaan,residential,50,False,24.781,,"LINESTRING (4.699808 50.8926229, 4.6996649 50.8926324, 4.6994611 50.8926628)",,,,,,
4508,25933422,,Schorenshof,residential,,False,24.159,,"LINESTRING (4.699808 50.8926229, 4.6998124 50.892528, 4.6998162 50.8924057)",,,,,,
4509,25933422,,Schorenshof,residential,,False,75.719,,"LINESTRING (4.6998162 50.8924057, 4.6996832 50.8922869, 4.6996361 50.8921843, 4.6996692 50.8917561)",,,,,,
4510,25933422,,Schorenshof,residential,,False,24.159,,"LINESTRING (4.6998162 50.8924057, 4.6998124 50.892528, 4.699808 50.8926229)",,,,,,
4511,151197039,,,service,,False,24.565,,"LINESTRING (4.6998162 50.8924057, 4.6998807 50.8923885, 4.699911 50.8923649, 4.699927 50.8923256, 4.6999342 50.8922199)",,,,,,
4512,25933422,,Schorenshof,residential,,False,75.71900000000001,,"LINESTRING (4.6996692 50.8917561, 4.6996361 50.8921843, 4.6996832 50.8922869, 4.6998162 50.8924057)",,,,,,
4513,25933423,,Schorenshof,unclassified,50,False,6.629,,"LINESTRING (4.699025 50.8905204, 4.6990272 50.8904608)",,,,,,
4514,"[134004326, 25933423]",,Schorenshof,"['path', 'unclassified']",50,False,236.814,,"LINESTRING (4.699025 50.8905204, 4.6991029 50.8908657, 4.6991134 50.8913743, 4.6991431 50.8914604, 4.6992021 50.891466, 4.6993604 50.8914627, 4.6994811 50.891466, 4.6995347 50.8915303, 4.6995428 50.8917114, 4.6985984 50.8921097)",,,,,,
4515,134004339,,,path,,False,79.872,,"LINESTRING (4.699025 50.8905204, 4.6989402 50.8905121, 4.6979646 50.8904246, 4.6978979 50.8904181)",,,,,,
4516,151093189,,Schorenshof,unclassified,50,False,5.972,,"LINESTRING (4.7002853 50.8908873, 4.7002839 50.890941)",,,,,,
4517,25806807,,Bleydenberglaan,residential,50,False,134.293,,"LINESTRING (4.7015884 50.8918585, 4.7015889 50.8919464, 4.7015951 50.8929756, 4.7016051 50.893066)",,,,,,
4518,"[25806801, 25806807]",,Bleydenberglaan,residential,50,False,172.015,,"LINESTRING (4.7015884 50.8918585, 4.7015859 50.8917858, 4.7015543 50.8908587, 4.7015294 50.8904053, 4.7015243 50.8903121)",,,,,,
4519,26409820,,Schoonzichtlaan,residential,50,False,215.562,,"LINESTRING (4.7015884 50.8918585, 4.7017028 50.8918565, 4.7020571 50.8918505, 4.7023519 50.8918042, 4.7025793 50.8917073, 4.7026959 50.8916129, 4.7027984 50.8914884, 4.702839 50.8913523, 4.702839 50.891012, 4.7028183 50.8905802, 4.7028132 50.8904729)",,,,,,
4520,"[26409820, 151093189]",,"['Schorenshof', 'Schoonzichtlaan']","['residential', 'unclassified']",50,False,193.352,,"LINESTRING (4.7015884 50.8918585, 4.7014482 50.8918598, 4.7003699 50.8918699, 4.70026 50.8918274, 4.7002365 50.8917706, 4.7002839 50.890941)",,,,,,
4521,3876851,1,Marguerite Lefèvrelaan,residential,50,False,90.81,,"LINESTRING (4.7028132 50.8904729, 4.7030058 50.890489, 4.7036305 50.8905423, 4.703934 50.8905667, 4.7040966 50.8905803)",,,,,,
4522,3876851,1,Marguerite Lefèvrelaan,residential,50,False,90.97200000000001,,"LINESTRING (4.7028132 50.8904729, 4.7026905 50.8904451, 4.7019238 50.8902711, 4.7017935 50.8902404, 4.7015943 50.8901934)",,,,,,
4523,26409820,,Schoonzichtlaan,residential,50,False,215.562,,"LINESTRING (4.7028132 50.8904729, 4.7028183 50.8905802, 4.702839 50.891012, 4.702839 50.8913523, 4.7027984 50.8914884, 4.7026959 50.8916129, 4.7025793 50.8917073, 4.7023519 50.8918042, 4.7020571 50.8918505, 4.7017028 50.8918565, 4.7015884 50.8918585)",,,,,,
4524,3876851,1,Marguerite Lefèvrelaan,residential,50,False,82.506,,"LINESTRING (4.7040966 50.8905803, 4.7042997 50.8905949, 4.7045055 50.8906126, 4.7046723 50.8906516, 4.7047531 50.8906764, 4.7048662 50.8907057, 4.7049773 50.8907086, 4.7050817 50.890688, 4.7051684 50.8906542, 4.7052066 50.8906323)",,,,,,
4525,3876851,1,Marguerite Lefèvrelaan,residential,50,False,90.81,,"LINESTRING (4.7040966 50.8905803, 4.703934 50.8905667, 4.7036305 50.8905423, 4.7030058 50.890489, 4.7028132 50.8904729)",,,,,,
4526,25933426,,Panoramalaan,residential,50,False,340.897,,"LINESTRING (4.7040966 50.8905803, 4.7040777 50.8906827, 4.7040115 50.8909777, 4.7039332 50.891145, 4.703693 50.891545, 4.7035419 50.8918238, 4.7034245 50.8920024, 4.7032862 50.892147, 4.7031825 50.8922486, 4.7030098 50.8923821, 4.7018962 50.8930555, 4.7018152 50.8930917, 4.7017107 50.8931312)",,,,,,
4527,17417330,,Englebert Carleerlaan,residential,50,False,119.313,,"LINESTRING (4.7011063 50.8974366, 4.7010813 50.8974179, 4.7010453 50.8973986, 4.7006824 50.8972703, 4.7006341 50.8972477, 4.7005944 50.8972196, 4.7004858 50.8970988, 4.7004333 50.8969841, 4.7004007 50.8968714, 4.7004026 50.8967593, 4.7004183 50.8965637)",,,,,,
